User_ID,Gender,Age,Occupation
1005315,M,26-35,12
1005316,M,18-25,4
1005317,F,26-35,0
1005318,M,18-25,17
1005319,M,18-25,17
1005321,M,26-35,4
1005322,M,36-45,17
1005323,M,26-35,20
1005324,M,26-35,7
1005325,F,51-55,7
1005326,M,26-35,2
1005327,M,26-35,7
1005328,F,26-35,4
1005329,F,26-35,5
1005330,F,26-35,0
1005332,M,18-25,4
1005333,F,26-35,7
1005334,F,55+,13
1005335,M,26-35,14
1005336,M,55+,7
1005337,F,36-45,3
1005338,M,26-35,17
1005339,M,18-25,17
1005340,F,51-55,3
1005341,F,26-35,3
1005342,F,36-45,7
1005343,F,26-35,9
1005344,F,51-55,1
1005345,F,26-35,17
1005346,F,26-35,3
1005347,M,26-35,6
1005348,M,18-25,5
1005349,F,51-55,2
1005350,M,18-25,5
1005351,F,46-50,1
1005352,F,36-45,5
1005353,M,26-35,6
1005355,M,55+,0
1005357,F,18-25,20
1005359,M,18-25,16
1005360,M,18-25,12
1005361,F,51-55,16
1005362,M,36-45,13
1005363,M,55+,13
1005364,F,26-35,3
1005365,M,18-25,12
1005366,M,18-25,12
1005367,M,18-25,4
1005368,F,26-35,17
1005369,M,26-35,15
1005371,M,26-35,11
1005373,M,18-25,12
1005374,M,36-45,7
1005376,M,26-35,17
1005377,F,18-25,3
1005378,M,36-45,18
1005382,M,18-25,4
1005383,M,36-45,1
1005384,F,26-35,3
1005385,M,26-35,12
1005386,M,26-35,14
1005387,F,26-35,1
1005388,F,18-25,4
1005389,M,46-50,7
1005390,M,0-17,0
1005392,M,51-55,1
1005393,M,36-45,7
1005394,M,18-25,0
1005395,M,51-55,1
1005396,M,26-35,6
1005397,M,18-25,0
1005398,M,55+,17
1005399,M,26-35,1
1005400,F,18-25,4
1005401,F,18-25,1
1005402,F,26-35,0
1005403,M,0-17,10
1005404,M,26-35,0
1005406,F,36-45,0
1005408,M,26-35,20
1005410,F,46-50,2
1005412,M,26-35,12
1005413,M,36-45,1
1005414,M,0-17,10
1005415,F,26-35,7
1005416,F,26-35,5
1005417,M,18-25,17
1005418,F,26-35,0
1005419,F,18-25,12
1005420,F,0-17,19
1005421,M,36-45,17
1005422,M,51-55,7
1005423,F,51-55,5
1005424,F,36-45,2
1005425,M,18-25,4
1005426,M,26-35,14
1005427,M,36-45,19
1005428,F,26-35,6
1005429,F,26-35,1
1005430,F,46-50,1
1005431,M,55+,1
1005432,M,55+,13
1005433,F,36-45,17
1005434,F,26-35,7
1005435,M,46-50,18
1005436,M,18-25,4
1005437,M,26-35,11
1005438,M,26-35,14
1005441,M,51-55,7
1005443,M,26-35,12
1005444,F,18-25,4
1005445,M,26-35,0
1005446,F,51-55,1
1005447,M,46-50,2
1005448,M,46-50,19
1005449,M,18-25,12
1005450,M,18-25,12
1005451,F,26-35,1
1005452,M,36-45,6
1005453,M,18-25,4
1005454,M,36-45,7
1005455,F,18-25,17
1005456,M,36-45,1
1005457,M,18-25,12
1005458,F,18-25,2
1005459,F,0-17,10
1005460,M,18-25,4
1005461,M,51-55,0
1005462,M,26-35,17
1005463,M,36-45,0
1005464,M,36-45,7
1005465,F,26-35,0
1005466,M,26-35,12
1005467,M,36-45,0
1005468,M,26-35,12
1005469,M,36-45,12
1005470,M,55+,7
1005472,M,36-45,1
1005473,M,26-35,1
1005475,M,26-35,4
1005477,M,36-45,1
1005478,M,36-45,7
1005479,M,36-45,1
1005480,F,26-35,14
1005481,M,46-50,12
1005482,M,18-25,7
1005483,F,26-35,6
1005484,M,46-50,17
1005485,M,26-35,4
1005486,M,26-35,0
1005488,M,26-35,15
1005490,M,46-50,17
1005491,M,18-25,7
1005492,M,18-25,4
1005493,M,36-45,12
1005494,F,36-45,17
1005495,F,18-25,4
1005497,M,26-35,4
1005498,F,51-55,1
1005499,F,26-35,19
1005500,F,36-45,20
1005501,M,26-35,2
1005502,M,26-35,2
1005503,F,26-35,9
1005504,M,46-50,7
1005505,F,26-35,4
1005506,F,18-25,14
1005507,M,46-50,7
1005508,M,26-35,20
1005509,M,26-35,0
1005511,M,46-50,1
1005512,F,26-35,17
1005513,M,36-45,1
1005514,F,0-17,10
1005515,M,18-25,4
1005516,F,51-55,16
1005517,M,55+,0
1005518,M,51-55,17
1005519,M,36-45,15
1005520,M,46-50,1
1005522,M,26-35,14
1005523,M,36-45,0
1005524,F,0-17,10
1005525,F,0-17,10
1005526,F,36-45,2
1005527,M,26-35,1
1005528,M,51-55,1
1005529,M,18-25,6
1005530,F,18-25,4
1005531,M,51-55,17
1005532,M,26-35,17
1005533,F,51-55,2
1005534,M,46-50,16
1005535,M,26-35,15
1005536,M,26-35,16
1005537,F,55+,1
1005538,M,46-50,12
1005539,F,26-35,20
1005540,M,36-45,1
1005541,M,55+,7
1005543,M,26-35,17
1005544,M,26-35,15
1005545,F,36-45,16
1005546,M,18-25,14
1005547,F,18-25,4
1005548,F,18-25,4
1005549,F,51-55,9
1005550,M,36-45,15
1005551,F,36-45,20
1005552,M,51-55,7
1005553,M,36-45,3
1005554,M,26-35,1
1005555,M,0-17,10
1005556,M,46-50,6
1005557,M,36-45,14
1005558,M,0-17,10
1005559,M,51-55,1
1005560,F,36-45,17
1005561,F,26-35,3
1005562,F,36-45,1
1005563,F,26-35,7
1005564,M,46-50,20
1005565,M,18-25,17
1005566,M,36-45,7
1005567,M,51-55,3
1005568,M,18-25,4
1005570,M,26-35,1
1005571,F,26-35,9
1005572,F,26-35,4
1005573,F,36-45,1
1005574,M,26-35,0
1005575,M,36-45,7
1005576,M,26-35,4
1005578,F,18-25,1
1005580,M,46-50,7
1005581,M,26-35,0
1005582,M,46-50,1
1005583,M,55+,15
1005584,F,51-55,0
1005585,M,26-35,4
1005586,M,36-45,20
1005587,M,26-35,17
1005588,F,26-35,20
1005589,F,26-35,0
1005590,F,46-50,12
1005591,M,18-25,0
1005592,M,26-35,1
1005593,M,51-55,16
1005594,F,46-50,0
1005595,M,26-35,20
1005596,M,36-45,12
1005597,F,18-25,4
1005598,M,18-25,4
1005599,M,36-45,7
1005600,F,46-50,0
1005602,M,36-45,0
1005604,M,36-45,15
1005605,F,18-25,2
1005606,F,26-35,14
1005607,M,18-25,4
1005609,F,51-55,1
1005610,F,26-35,1
1005611,F,36-45,7
1005612,F,26-35,1
1005613,F,36-45,0
1005615,M,36-45,7
1005616,M,46-50,1
1005617,M,26-35,14
1005618,F,18-25,4
1005619,F,18-25,4
1005620,M,36-45,14
1005621,M,26-35,7
1005622,M,36-45,15
1005623,M,26-35,11
1005624,M,26-35,7
1005625,M,26-35,1
1005626,M,55+,16
1005627,M,26-35,0
1005628,M,18-25,4
1005629,M,26-35,14
1005630,M,36-45,17
1005631,M,36-45,12
1005632,F,18-25,4
1005633,M,51-55,1
1005634,M,26-35,14
1005635,F,36-45,9
1005636,M,26-35,7
1005637,M,0-17,10
1005638,M,18-25,1
1005639,F,18-25,4
1005640,M,36-45,17
1005641,F,26-35,17
1005642,M,0-17,10
1005643,F,36-45,1
1005644,F,18-25,4
1005645,M,26-35,2
1005646,M,18-25,4
1005647,M,18-25,1
1005648,M,26-35,17
1005649,F,18-25,4
1005650,F,36-45,12
1005651,F,26-35,6
1005652,M,18-25,0
1005653,M,51-55,1
1005654,M,26-35,4
1005655,F,26-35,6
1005657,M,51-55,14
1005658,M,55+,0
1005659,M,26-35,0
1005660,M,26-35,2
1005661,F,26-35,15
1005662,M,0-17,10
1005663,F,36-45,20
1005664,M,18-25,4
1005665,M,18-25,4
1005667,M,36-45,7
1005668,F,26-35,3
1005669,M,55+,1
1005670,M,18-25,4
1005671,M,26-35,1
1005672,F,26-35,4
1005673,F,36-45,1
1005674,M,36-45,7
1005675,M,36-45,14
1005676,M,26-35,20
1005677,M,26-35,1
1005678,M,36-45,17
1005679,M,36-45,2
1005680,M,51-55,20
1005682,M,18-25,0
1005683,F,18-25,9
1005684,M,18-25,16
1005685,M,26-35,17
1005686,M,55+,16
1005687,F,0-17,0
1005688,F,18-25,4
1005689,M,26-35,0
1005690,M,18-25,4
1005691,M,36-45,14
1005692,F,26-35,7
1005693,F,26-35,4
1005694,F,26-35,12
1005695,F,36-45,3
1005696,F,26-35,14
1005697,M,26-35,0
1005698,M,36-45,14
1005699,M,36-45,15
1005700,F,18-25,14
1005701,M,26-35,7
1005702,M,18-25,0
1005703,M,55+,1
1005704,F,18-25,4
1005705,F,18-25,4
1005708,M,36-45,1
1005709,M,18-25,4
1005710,M,26-35,15
1005711,M,26-35,7
1005712,M,36-45,1
1005714,M,36-45,2
1005716,M,0-17,10
1005717,M,26-35,0
1005718,F,36-45,14
1005719,M,55+,7
1005720,M,26-35,0
1005721,M,46-50,11
1005722,M,26-35,20
1005724,M,26-35,15
1005725,M,18-25,2
1005726,M,26-35,1
1005727,M,26-35,4
1005728,F,36-45,20
1005729,M,18-25,10
1005730,M,18-25,0
1005731,F,26-35,11
1005732,F,26-35,11
1005733,M,26-35,4
1005734,F,26-35,14
1005736,M,26-35,1
1005737,M,46-50,15
1005738,M,26-35,12
1005739,M,26-35,7
1005740,M,26-35,1
1005741,M,51-55,13
1005743,F,36-45,0
1005744,F,26-35,4
1005745,F,18-25,4
1005746,M,18-25,15
1005747,M,26-35,0
1005748,M,26-35,0
1005749,M,26-35,2
1005750,M,18-25,1
1005751,F,0-17,0
1005752,F,55+,0
1005753,M,18-25,17
1005754,F,18-25,1
1005755,F,36-45,2
1005756,F,0-17,10
1005757,M,0-17,10
1005758,F,51-55,1
1005759,F,26-35,1
1005760,M,18-25,12
1005761,M,26-35,20
1005762,F,36-45,6
1005763,F,26-35,1
1005765,M,26-35,11
1005766,M,55+,14
1005767,M,26-35,2
1005768,F,0-17,7
1005769,M,46-50,14
1005770,M,26-35,0
1005771,M,26-35,7
1005773,M,26-35,6
1005774,M,18-25,4
1005775,M,26-35,11
1005776,M,18-25,12
1005777,M,0-17,0
1005778,M,36-45,12
1005779,M,26-35,5
1005780,M,18-25,17
1005782,F,36-45,0
1005783,F,46-50,1
1005785,F,26-35,7
1005786,M,26-35,6
1005787,M,26-35,20
1005788,M,26-35,0
1005789,M,26-35,17
1005790,F,36-45,0
1005792,M,26-35,17
1005793,M,26-35,2
1005794,M,36-45,17
1005795,M,26-35,1
1005796,F,26-35,7
1005797,M,26-35,7
1005798,M,36-45,0
1005801,M,26-35,16
1005802,F,26-35,0
1005803,M,0-17,10
1005804,F,36-45,7
1005805,F,26-35,0
1005806,F,51-55,1
1005807,M,36-45,7
1005808,F,26-35,7
1005809,M,26-35,7
1005810,M,51-55,16
1005811,M,18-25,4
1005812,F,26-35,7
1005813,M,26-35,7
1005815,M,26-35,20
1005816,M,26-35,0
1005817,M,26-35,17
1005818,M,26-35,4
1005819,M,51-55,6
1005822,F,36-45,4
1005823,M,26-35,12
1005824,M,18-25,12
1005825,F,26-35,4
1005826,M,18-25,4
1005827,M,26-35,2
1005829,F,26-35,4
1005830,F,18-25,4
1005831,M,26-35,1
1005832,F,26-35,0
1005833,F,36-45,0
1005834,M,55+,16
1005835,F,36-45,0
1005836,M,26-35,0
1005837,M,26-35,7
1005838,F,46-50,7
1005840,F,0-17,0
1005841,F,36-45,7
1005842,M,26-35,4
1005843,M,36-45,1
1005844,F,0-17,10
1005846,M,46-50,16
1005847,F,18-25,4
1005848,M,51-55,20
1005849,M,36-45,17
1005850,F,26-35,7
1005851,F,18-25,20
1005852,F,26-35,1
1005853,M,51-55,19
1005854,M,46-50,7
1005855,M,51-55,7
1005856,F,26-35,7
1005857,F,46-50,2
1005858,M,26-35,4
1005859,M,26-35,7
1005860,F,26-35,4
1005861,F,51-55,1
1005862,F,26-35,9
1005863,F,26-35,14
1005865,M,26-35,17
1005866,F,26-35,6
1005867,F,46-50,3
1005868,M,36-45,14
1005869,F,26-35,7
1005871,F,26-35,4
1005872,M,26-35,17
1005873,M,18-25,12
1005874,M,26-35,4
1005875,M,26-35,4
1005877,M,18-25,12
1005878,F,26-35,0
1005879,M,36-45,7
1005880,M,26-35,1
1005881,M,36-45,17
1005882,M,36-45,7
1005883,F,18-25,0
1005884,M,18-25,4
1005885,M,26-35,1
1005886,M,26-35,20
1005887,F,36-45,20
1005888,M,26-35,20
1005889,M,51-55,20
1005890,M,36-45,20
1005892,M,46-50,2
1005893,M,26-35,7
1005894,M,36-45,0
1005895,M,26-35,1
1005896,M,26-35,0
1005897,M,26-35,20
1005899,M,36-45,17
1005900,M,26-35,7
1005901,F,36-45,7
1005902,M,51-55,16
1005904,F,46-50,12
1005905,F,36-45,20
1005906,F,18-25,4
1005907,M,26-35,2
1005908,M,26-35,4
1005910,F,46-50,20
1005911,F,26-35,17
1005912,M,26-35,1
1005913,F,18-25,0
1005914,M,36-45,2
1005915,M,18-25,4
1005916,M,51-55,20
1005917,F,51-55,1
1005918,M,26-35,12
1005919,M,18-25,0
1005920,F,26-35,1
1005921,M,26-35,6
1005922,M,55+,3
1005923,M,26-35,7
1005924,M,36-45,0
1005925,F,26-35,0
1005926,F,51-55,7
1005927,M,36-45,14
1005928,M,46-50,1
1005929,F,36-45,0
1005930,F,36-45,17
1005931,F,18-25,7
1005932,M,18-25,14
1005933,M,26-35,2
1005934,M,26-35,14
1005935,M,18-25,0
1005936,M,18-25,4
1005937,M,26-35,12
1005938,M,26-35,1
1005939,F,46-50,15
1005940,M,51-55,12
1005941,F,26-35,0
1005942,M,46-50,1
1005943,F,46-50,1
1005944,F,18-25,10
1005946,F,55+,1
1005947,F,46-50,16
1005948,M,55+,13
1005949,M,18-25,17
1005950,M,26-35,4
1005951,M,18-25,4
1005952,F,46-50,1
1005953,M,0-17,10
1005954,M,46-50,11
1005955,F,26-35,7
1005956,F,18-25,4
1005957,M,18-25,20
1005958,M,46-50,14
1005959,F,18-25,4
1005960,F,46-50,0
1005961,F,46-50,0
1005963,M,26-35,15
1005964,M,18-25,5
1005965,M,26-35,17
1005966,F,36-45,9
1005969,M,46-50,13
1005970,M,36-45,11
1005971,M,36-45,7
1005972,F,26-35,20
1005973,M,0-17,10
1005974,F,26-35,1
1005975,M,26-35,14
1005976,F,26-35,1
1005977,M,36-45,1
1005978,M,36-45,1
1005979,M,26-35,1
1005980,M,55+,1
1005981,M,36-45,7
1005982,M,36-45,1
1005983,M,26-35,3
1005985,F,18-25,4
1005986,F,55+,1
1005988,M,26-35,15
1005989,F,0-17,10
1005990,F,26-35,20
1005991,F,36-45,20
1005992,F,18-25,4
1005994,M,36-45,1
1005995,F,36-45,1
1005996,F,26-35,0
1005997,F,26-35,7
1005998,M,18-25,4
1005999,F,26-35,1
1006000,M,46-50,17
1006001,F,26-35,7
1006002,M,51-55,0
1006003,F,46-50,17
1006004,F,26-35,15
1006005,F,26-35,5
1006006,F,0-17,0
1006007,M,36-45,17
1006008,M,18-25,4
1006009,F,26-35,12
1006010,M,36-45,0
1006011,M,36-45,15
1006012,M,36-45,15
1006013,F,26-35,20
1006014,M,46-50,1
1006015,F,26-35,9
1006016,M,46-50,1
1006017,F,36-45,7
1006018,M,36-45,1
1006019,M,26-35,0
1006020,M,51-55,16
1006021,M,26-35,12
1006022,M,26-35,17
1006023,M,26-35,0
1006024,M,26-35,12
1006025,F,26-35,1
1006026,M,36-45,6
1006027,M,18-25,4
1006030,M,26-35,17
1006031,F,18-25,0
1006032,M,46-50,7
1006033,M,51-55,13
1006034,M,26-35,14
1006035,F,26-35,1
1006036,F,26-35,15
1006037,F,46-50,1
1006039,F,46-50,0
1006040,M,26-35,6
1000020,M,26-35,14
1000055,F,36-45,12
1000098,F,36-45,7
1000104,M,26-35,12
1000141,M,36-45,13
1000164,F,55+,13
1000189,M,18-25,0
1000207,M,26-35,12
1000241,M,36-45,20
1000247,M,26-35,17
1000277,F,36-45,1
1000283,M,26-35,0
1000294,F,46-50,9
1000317,M,36-45,7
1000364,F,36-45,1
1000373,F,26-35,2
1000378,F,18-25,0
1000404,M,18-25,4
1000407,M,18-25,17
1000427,M,36-45,12
1000432,M,46-50,16
1000440,M,55+,1
1000441,M,36-45,1
1000485,M,55+,7
1000489,M,18-25,4
1000495,M,18-25,10
1000497,F,26-35,17
1000512,M,36-45,0
1000521,M,55+,7
1000538,M,55+,16
1000562,M,36-45,20
1000572,M,18-25,4
1000607,M,26-35,0
1000642,F,36-45,1
1000665,M,18-25,2
1000672,M,36-45,7
1000693,M,36-45,12
1000697,F,51-55,6
1000745,M,0-17,10
1000747,M,18-25,4
1000768,M,26-35,12
1000782,M,55+,1
1000784,M,18-25,0
1000831,F,46-50,0
1000865,M,36-45,1
1000874,M,46-50,15
1000876,M,26-35,4
1000879,M,46-50,16
1000902,M,55+,0
1000907,F,46-50,6
1000941,M,18-25,20
1000942,F,51-55,6
1000962,F,26-35,1
1000965,M,55+,7
1001046,M,55+,18
1001070,F,46-50,2
1001080,M,55+,7
1001085,M,26-35,7
1001095,F,55+,6
1001144,M,26-35,7
1001157,M,46-50,7
1001167,F,51-55,1
1001171,M,46-50,12
1001197,M,36-45,1
1001200,M,0-17,0
1001229,F,26-35,4
1001290,M,36-45,0
1001310,M,46-50,0
1001318,M,18-25,16
1001363,M,51-55,7
1001368,F,26-35,3
1001379,F,55+,13
1001394,F,26-35,3
1001416,M,26-35,14
1001435,M,26-35,14
1001445,M,26-35,2
1001462,M,36-45,16
1001518,M,26-35,2
1001522,M,36-45,20
1001531,M,46-50,17
1001534,M,51-55,12
1001537,M,18-25,20
1001539,M,26-35,3
1001549,M,36-45,6
1001558,M,18-25,6
1001559,M,36-45,8
1001568,F,0-17,10
1001573,M,0-17,0
1001604,M,26-35,11
1001621,M,26-35,4
1001633,F,46-50,7
1001638,F,18-25,17
1001653,M,18-25,0
1001661,M,36-45,7
1001708,M,26-35,0
1001725,M,18-25,19
1001730,F,18-25,4
1001772,M,55+,2
1001773,M,18-25,4
1001821,M,26-35,20
1001829,M,26-35,16
1001840,M,26-35,12
1001844,F,18-25,4
1001846,M,46-50,12
1001848,M,36-45,5
1001857,M,0-17,10
1001864,M,36-45,7
1001869,M,46-50,14
1001872,M,51-55,20
1001900,M,55+,12
1001919,M,0-17,0
1001935,M,0-17,10
1001936,M,36-45,0
1001959,F,51-55,13
1001987,M,26-35,17
1002019,M,51-55,1
1002080,M,26-35,11
1002107,M,26-35,1
1002118,M,26-35,14
1002133,F,0-17,10
1002135,M,51-55,1
1002142,F,46-50,14
1002182,F,26-35,4
1002191,M,18-25,4
1002226,F,26-35,7
1002227,M,51-55,14
1002229,M,46-50,0
1002295,M,46-50,11
1002315,M,55+,7
1002326,M,18-25,4
1002328,M,55+,7
1002333,M,51-55,6
1002337,M,36-45,17
1002358,F,55+,6
1002360,M,51-55,6
1002363,M,51-55,14
1002375,F,51-55,7
1002377,M,36-45,0
1002384,M,36-45,17
1002385,F,46-50,2
1002412,M,55+,13
1002413,F,55+,7
1002431,F,26-35,4
1002433,M,26-35,4
1002450,M,46-50,16
1002471,M,51-55,13
1002488,F,46-50,2
1002495,F,18-25,4
1002524,F,55+,9
1002527,M,36-45,15
1002534,F,51-55,6
1002545,M,55+,13
1002549,M,55+,13
1002553,M,26-35,7
1002563,M,46-50,13
1002591,M,18-25,1
1002612,F,46-50,3
1002615,M,26-35,7
1002619,M,36-45,12
1002623,M,55+,1
1002626,M,55+,1
1002633,F,36-45,9
1002652,M,36-45,20
1002658,M,26-35,7
1002662,M,26-35,17
1002667,F,36-45,6
1002677,F,36-45,7
1002690,M,26-35,7
1002698,F,26-35,2
1002708,M,26-35,7
1002709,F,26-35,0
1002716,F,51-55,4
1002739,F,36-45,7
1002746,M,51-55,14
1002758,M,55+,8
1002791,M,55+,7
1002805,M,55+,19
1002815,M,36-45,17
1002816,M,26-35,7
1002821,M,18-25,20
1002843,F,26-35,4
1002850,M,18-25,20
1002851,F,26-35,7
1002867,M,46-50,17
1002871,F,26-35,14
1002893,M,26-35,1
1002898,M,18-25,4
1002902,M,26-35,12
1002924,F,18-25,4
1002925,F,26-35,4
1002932,M,26-35,12
1002964,M,26-35,17
1002979,M,36-45,2
1003009,F,36-45,3
1003021,F,46-50,15
1003068,F,36-45,9
1003088,F,26-35,4
1003103,M,26-35,20
1003117,M,36-45,0
1003120,M,18-25,4
1003133,M,18-25,4
1003176,M,26-35,17
1003186,M,51-55,1
1003188,M,55+,13
1003214,F,55+,7
1003221,M,26-35,0
1003247,M,36-45,15
1003255,F,26-35,15
1003276,M,26-35,20
1003287,M,55+,13
1003289,M,46-50,6
1003293,M,46-50,14
1003307,M,51-55,6
1003310,M,46-50,14
1003325,F,36-45,14
1003344,M,36-45,0
1003375,M,26-35,4
1003406,F,26-35,7
1003407,F,46-50,5
1003409,M,26-35,4
1003421,M,46-50,7
1003437,F,26-35,0
1003446,M,26-35,7
1003448,F,18-25,3
1003452,M,26-35,14
1003455,F,26-35,0
1003459,M,18-25,4
1003495,M,18-25,4
1003502,F,18-25,7
1003566,M,46-50,0
1003584,M,18-25,0
1003587,M,36-45,3
1003602,M,26-35,12
1003623,M,36-45,11
1003627,F,36-45,1
1003631,M,18-25,4
1003632,M,51-55,11
1003636,M,26-35,0
1003668,F,46-50,7
1003722,M,26-35,18
1003734,M,18-25,4
1003738,M,46-50,7
1003783,M,26-35,7
1003786,F,26-35,0
1003809,M,36-45,6
1003813,M,36-45,7
1003818,M,46-50,17
1003851,M,26-35,12
1003863,M,26-35,0
1003870,M,26-35,17
1003883,M,51-55,16
1003899,M,26-35,17
1003915,F,36-45,3
1003933,F,36-45,6
1003936,F,36-45,12
1003959,F,46-50,1
1003969,M,55+,7
1003986,M,26-35,7
1004003,M,55+,13
1004065,F,46-50,5
1004074,M,36-45,6
1004087,M,0-17,4
1004125,M,36-45,2
1004143,F,26-35,5
1004146,M,36-45,17
1004154,M,26-35,1
1004182,M,26-35,18
1004201,F,26-35,0
1004205,F,26-35,15
1004211,M,46-50,5
1004244,M,36-45,17
1004256,F,0-17,2
1004267,M,36-45,7
1004273,M,46-50,13
1004278,F,46-50,7
1004283,F,26-35,9
1004300,F,18-25,4
1004301,M,36-45,11
1004314,M,26-35,17
1004325,M,26-35,0
1004365,F,51-55,16
1004372,M,36-45,17
1004383,F,18-25,4
1004394,M,26-35,4
1004396,M,18-25,1
1004398,F,18-25,4
1004412,M,18-25,4
1004421,M,46-50,0
1004424,M,26-35,7
1004441,M,18-25,4
1004525,M,26-35,14
1004545,M,26-35,16
1004547,M,18-25,12
1004548,M,18-25,2
1004549,F,0-17,10
1004550,M,18-25,16
1004554,F,26-35,9
1004559,M,26-35,7
1004564,M,36-45,12
1004642,M,26-35,0
1004657,M,46-50,14
1004664,F,46-50,7
1004712,M,36-45,17
1004723,M,36-45,7
1004752,F,18-25,4
1004775,M,26-35,17
1004777,M,26-35,2
1004818,F,26-35,17
1004825,M,26-35,17
1004839,F,51-55,6
1004844,M,46-50,7
1004850,F,46-50,3
1004851,M,18-25,17
1004864,M,18-25,20
1004872,M,46-50,1
1004876,F,36-45,17
1004900,M,26-35,20
1004910,M,18-25,12
1004925,F,36-45,6
1004936,F,18-25,4
1004938,F,18-25,4
1004941,M,55+,20
1004963,M,46-50,17
1004967,M,18-25,4
1004971,M,36-45,7
1004992,F,26-35,2
1005006,M,36-45,3
1005027,F,26-35,14
1005028,M,26-35,12
1005072,M,46-50,17
1005094,M,18-25,10
1005125,M,46-50,0
1005152,F,26-35,4
1005168,M,36-45,7
1005171,M,55+,17
1005176,M,0-17,10
1005214,F,36-45,9
1005216,M,18-25,2
1005221,F,55+,1
1005231,M,36-45,7
1005245,F,46-50,1
1005259,M,26-35,6
1005274,M,26-35,0
1005288,M,55+,13
1005358,M,36-45,7
1005372,M,26-35,4
1005375,M,26-35,0
1005380,M,18-25,4
1005381,M,26-35,14
1005411,F,0-17,19
1005440,F,46-50,2
1005442,M,26-35,7
1005471,M,18-25,7
1005474,M,26-35,12
1005476,F,36-45,0
1005487,M,26-35,17
1005489,M,18-25,7
1005496,M,26-35,7
1005510,M,18-25,4
1005542,M,46-50,7
1005577,M,51-55,1
1005579,F,36-45,7
1005601,M,36-45,1
1005681,F,26-35,7
1005713,F,51-55,7
1005735,M,26-35,6
1005742,F,26-35,12
1005764,F,51-55,12
1005772,M,36-45,7
1005781,M,26-35,2
1005784,M,18-25,10
1005799,M,26-35,5
1005814,M,26-35,0
1005820,M,46-50,0
1005821,M,26-35,15
1005839,M,26-35,1
1005876,M,51-55,7
1005891,M,18-25,4
1005898,F,18-25,0
1005903,M,26-35,11
1005945,F,36-45,2
1005962,M,36-45,7
1005967,M,51-55,16
1005968,M,55+,7
1005984,M,26-35,1
1005987,M,26-35,16
1005993,F,51-55,20
1006028,M,18-25,4
1006029,F,26-35,1
1000144,M,26-35,17
1000167,F,26-35,11
1000213,F,18-25,4
1000248,M,18-25,17
1000286,M,26-35,1
1000290,F,26-35,20
1000488,M,26-35,12
1000491,M,18-25,4
1000561,F,18-25,14
1000578,M,18-25,17
1000653,M,55+,13
1000790,M,26-35,17
1000841,F,51-55,14
1000866,M,0-17,10
1000916,F,26-35,1
1000946,M,36-45,7
1001115,F,26-35,1
1001154,F,0-17,10
1001192,M,51-55,16
1001213,M,51-55,0
1001309,M,26-35,14
1001330,M,55+,1
1001382,F,46-50,1
1001431,M,55+,6
1001452,F,55+,13
1001456,M,26-35,2
1001471,M,26-35,17
1001477,F,46-50,1
1001488,M,26-35,7
1001508,F,0-17,10
1001566,M,36-45,16
1001580,F,18-25,4
1001596,F,18-25,5
1001615,F,46-50,7
1001652,M,26-35,16
1001662,M,26-35,12
1001881,M,36-45,2
1001898,M,26-35,12
1001915,M,51-55,13
1002040,F,26-35,7
1002061,M,55+,1
1002128,F,46-50,1
1002269,F,46-50,0
1002312,M,46-50,0
1002356,F,51-55,16
1002388,M,55+,5
1002417,M,46-50,1
1002432,M,26-35,4
1002443,F,36-45,0
1002470,M,36-45,18
1002487,M,46-50,7
1002515,M,46-50,12
1002531,F,46-50,7
1002582,F,26-35,1
1002598,M,26-35,17
1002616,M,36-45,7
1002721,M,46-50,14
1002722,M,36-45,7
1002759,M,26-35,7
1002827,M,26-35,17
1002836,M,26-35,12
1002875,M,26-35,2
1002912,F,18-25,4
1002936,F,18-25,4
1002940,M,26-35,0
1002965,F,36-45,4
1003016,M,18-25,12
1003235,M,18-25,4
1003244,F,18-25,4
1003252,M,51-55,0
1003273,M,36-45,7
1003275,M,36-45,7
1003284,M,26-35,6
1003298,M,0-17,10
1003376,M,36-45,16
1003388,F,26-35,1
1003443,F,36-45,17
1003542,M,26-35,15
1003548,M,46-50,7
1003617,M,36-45,7
1003765,F,51-55,3
1003826,M,26-35,1
1003877,M,46-50,1
1003911,M,18-25,0
1004178,F,51-55,16
1004191,F,46-50,15
1004192,M,36-45,17
1004214,F,26-35,0
1004230,M,55+,13
1004391,F,18-25,4
1004392,M,18-25,4
1004464,F,51-55,1
1004570,M,46-50,17
1004614,F,46-50,1
1004616,M,26-35,20
1004628,F,55+,6
1004696,M,18-25,12
1004703,M,26-35,7
1004720,M,26-35,2
1004741,M,36-45,7
1004758,F,55+,13
1004767,F,36-45,9
1004885,M,55+,1
1004919,M,18-25,0
1004974,M,36-45,20
1004988,M,26-35,17
1005062,M,51-55,16
1005179,M,26-35,12
1005190,F,36-45,0
1005202,M,18-25,4
1005238,F,51-55,16
1005244,M,18-25,4
1005370,M,26-35,12
1005379,M,26-35,7
1005407,F,36-45,17
1005439,M,55+,13
1005521,F,26-35,6
1005656,M,26-35,15
1005800,M,36-45,18
1005828,M,26-35,17
1005864,F,51-55,1
1005909,M,18-25,20
1000168,F,51-55,0
1000226,M,36-45,1
1000341,F,55+,13
1000361,F,26-35,14
1000395,M,18-25,5
1000559,F,26-35,7
1000763,M,18-25,10
1000947,M,18-25,0
1001240,F,18-25,14
